13069,2020,01,01,0
13070,2020,01,01,0
13071,2020,01,01,0
13072,2020,01,01,0
13073,2020,01,01,1
13074,2020,01,01,1
13075,2020,01,01,3
13076,2020,01,01,0
13077,2020,01,01,0
13078,2020,01,01,0
13079,2020,01,01,4
13080,2020,01,01,4
13081,2020,01,01,1
13082,2020,01,01,0
13086,2020,01,01,3
13345,2020,01,01,5
13346,2020,01,01,0
13347,2020,01,01,0
13348,2020,01,01,1
13350,2020,01,01,0
13434,2020,01,01,2
13435,2020,01,01,0
13436,2020,01,01,0
13437,2020,01,01,0
13438,2020,01,01,0
13444,2020,01,01,0
13446,2020,01,01,0
13454,2020,01,01,0
13455,2020,01,01,0
13456,2020,01,01,0
13457,2020,01,01,0
13458,2020,01,01,0
13459,2020,01,01,0
13460,2020,01,01,0
13461,2020,01,01,0
13462,2020,01,01,0
13463,2020,01,01,0
13464,2020,01,01,0
13465,2020,01,01,0
13466,2020,01,01,0
13467,2020,01,01,0
13470,2020,01,01,0
13471,2020,01,01,0
13472,2020,01,01,0
13473,2020,01,01,0
13478,2020,01,01,0
13069,2020,01,02,0
13070,2020,01,02,0
13071,2020,01,02,0
13072,2020,01,02,0
13073,2020,01,02,1
13074,2020,01,02,1
13075,2020,01,02,6
13076,2020,01,02,0
13077,2020,01,02,1
13078,2020,01,02,0
13079,2020,01,02,15
13080,2020,01,02,13
13081,2020,01,02,11
13082,2020,01,02,0
13086,2020,01,02,6
13345,2020,01,02,21
13346,2020,01,02,8
13347,2020,01,02,5
13348,2020,01,02,9
13350,2020,01,02,0
13434,2020,01,02,4
13435,2020,01,02,11
13436,2020,01,02,6
13437,2020,01,02,10
13438,2020,01,02,1
13444,2020,01,02,1
13446,2020,01,02,1
13454,2020,01,02,0
13455,2020,01,02,0
13456,2020,01,02,0
13457,2020,01,02,0
13458,2020,01,02,0
13459,2020,01,02,0
13460,2020,01,02,0
13461,2020,01,02,0
13462,2020,01,02,0
13463,2020,01,02,0
13464,2020,01,02,0
13465,2020,01,02,0
13466,2020,01,02,0
13467,2020,01,02,0
13470,2020,01,02,0
13471,2020,01,02,0
13472,2020,01,02,0
13473,2020,01,02,0
13478,2020,01,02,0
13069,2020,01,03,0
13070,2020,01,03,2
13071,2020,01,03,0
13072,2020,01,03,0
13073,2020,01,03,0
13074,2020,01,03,4
13075,2020,01,03,8
13076,2020,01,03,4
13077,2020,01,03,2
13078,2020,01,03,0
13079,2020,01,03,16
13080,2020,01,03,28
13081,2020,01,03,6
13082,2020,01,03,0
13086,2020,01,03,5
13345,2020,01,03,21
13346,2020,01,03,6
13347,2020,01,03,2
13348,2020,01,03,10
13350,2020,01,03,0
13434,2020,01,03,7
13435,2020,01,03,2
13436,2020,01,03,3
13437,2020,01,03,10
13438,2020,01,03,2
13444,2020,01,03,1
13446,2020,01,03,4
13454,2020,01,03,0
13455,2020,01,03,0
13456,2020,01,03,0
13457,2020,01,03,0
13458,2020,01,03,0
13459,2020,01,03,0
13460,2020,01,03,0
13461,2020,01,03,0
13462,2020,01,03,0
13463,2020,01,03,0
13464,2020,01,03,0
13465,2020,01,03,0
13466,2020,01,03,0
13467,2020,01,03,0
13470,2020,01,03,0
13471,2020,01,03,0
13472,2020,01,03,0
13473,2020,01,03,0
13478,2020,01,03,0
13069,2020,01,04,0
13070,2020,01,04,0
13071,2020,01,04,1
13072,2020,01,04,0
13073,2020,01,04,1
13074,2020,01,04,2
13075,2020,01,04,1
13076,2020,01,04,1
13077,2020,01,04,1
13078,2020,01,04,0
13079,2020,01,04,7
13080,2020,01,04,7
13081,2020,01,04,8
13082,2020,01,04,0
13086,2020,01,04,5
13345,2020,01,04,10
13346,2020,01,04,8
13347,2020,01,04,3
13348,2020,01,04,11
13350,2020,01,04,0
13434,2020,01,04,5
13435,2020,01,04,4
13436,2020,01,04,4
13437,2020,01,04,6
13438,2020,01,04,0
13444,2020,01,04,0
13446,2020,01,04,0
13454,2020,01,04,0
13455,2020,01,04,0
13456,2020,01,04,0
13457,2020,01,04,0
13458,2020,01,04,0
13459,2020,01,04,0
13460,2020,01,04,0
13461,2020,01,04,0
13462,2020,01,04,0
13463,2020,01,04,0
13464,2020,01,04,0
13465,2020,01,04,0
13466,2020,01,04,0
13467,2020,01,04,0
13470,2020,01,04,0
13471,2020,01,04,0
13472,2020,01,04,0
13473,2020,01,04,0
13478,2020,01,04,0
13069,2020,01,05,0
13070,2020,01,05,0
13071,2020,01,05,1
13072,2020,01,05,0
13073,2020,01,05,0
13074,2020,01,05,1
13075,2020,01,05,3
13076,2020,01,05,0
13077,2020,01,05,0
13078,2020,01,05,0
13079,2020,01,05,6
13080,2020,01,05,7
13081,2020,01,05,8
13082,2020,01,05,0
13086,2020,01,05,3
13345,2020,01,05,6
13346,2020,01,05,0
13347,2020,01,05,0
13348,2020,01,05,5
13350,2020,01,05,0
13434,2020,01,05,2
13435,2020,01,05,3
13436,2020,01,05,0
13437,2020,01,05,2
13438,2020,01,05,0
13444,2020,01,05,0
13446,2020,01,05,0
13454,2020,01,05,0
13455,2020,01,05,0
13456,2020,01,05,0
13457,2020,01,05,0
13458,2020,01,05,0
13459,2020,01,05,0
13460,2020,01,05,0
13461,2020,01,05,0
13462,2020,01,05,0
13463,2020,01,05,0
13464,2020,01,05,0
13465,2020,01,05,0
13466,2020,01,05,0
13467,2020,01,05,0
13470,2020,01,05,0
13471,2020,01,05,0
13472,2020,01,05,0
13473,2020,01,05,0
13478,2020,01,05,0
13069,2020,01,06,2
13070,2020,01,06,0
13071,2020,01,06,6
13072,2020,01,06,0
13073,2020,01,06,5
13074,2020,01,06,12
13075,2020,01,06,36
13076,2020,01,06,6
13077,2020,01,06,26
13078,2020,01,06,0
13079,2020,01,06,50
13080,2020,01,06,23
13081,2020,01,06,24
13082,2020,01,06,0
13086,2020,01,06,24
13345,2020,01,06,75
13346,2020,01,06,13
13347,2020,01,06,21
13348,2020,01,06,28
13350,2020,01,06,0
13434,2020,01,06,29
13435,2020,01,06,32
13436,2020,01,06,16
13437,2020,01,06,33
13438,2020,01,06,0
13444,2020,01,06,2
13446,2020,01,06,3
13454,2020,01,06,0
13455,2020,01,06,0
13456,2020,01,06,0
13457,2020,01,06,0
13458,2020,01,06,0
13459,2020,01,06,0
13460,2020,01,06,0
13461,2020,01,06,0
13462,2020,01,06,0
13463,2020,01,06,0
13464,2020,01,06,0
13465,2020,01,06,0
13466,2020,01,06,0
13467,2020,01,06,0
13470,2020,01,06,0
13471,2020,01,06,0
13472,2020,01,06,0
13473,2020,01,06,0
13478,2020,01,06,0
13069,2020,01,07,0
13070,2020,01,07,1
13071,2020,01,07,6
13072,2020,01,07,0
13073,2020,01,07,4
13074,2020,01,07,0
13075,2020,01,07,28
13076,2020,01,07,2
13077,2020,01,07,14
13078,2020,01,07,0
13079,2020,01,07,48
13080,2020,01,07,34
13081,2020,01,07,21
13082,2020,01,07,0
13086,2020,01,07,27
13345,2020,01,07,60
13346,2020,01,07,17
13347,2020,01,07,12
13348,2020,01,07,15
13350,2020,01,07,0
13434,2020,01,07,20
13435,2020,01,07,15
13436,2020,01,07,9
13437,2020,01,07,28
13438,2020,01,07,2
13444,2020,01,07,3
13446,2020,01,07,1
13454,2020,01,07,0
13455,2020,01,07,0
13456,2020,01,07,0
13457,2020,01,07,0
13458,2020,01,07,0
13459,2020,01,07,0
13460,2020,01,07,0
13461,2020,01,07,0
13462,2020,01,07,0
13463,2020,01,07,0
13464,2020,01,07,0
13465,2020,01,07,0
13466,2020,01,07,0
13467,2020,01,07,0
13470,2020,01,07,0
13471,2020,01,07,0
13472,2020,01,07,0
13473,2020,01,07,0
13478,2020,01,07,0
13069,2020,01,08,1
13070,2020,01,08,3
13071,2020,01,08,7
13072,2020,01,08,0
13073,2020,01,08,3
13074,2020,01,08,0
13075,2020,01,08,53
13076,2020,01,08,3
13077,2020,01,08,21
13078,2020,01,08,0
13079,2020,01,08,53
13080,2020,01,08,32
13081,2020,01,08,24
13082,2020,01,08,0
13086,2020,01,08,19
13345,2020,01,08,66
13346,2020,01,08,26
13347,2020,01,08,13
13348,2020,01,08,29
13350,2020,01,08,0
13434,2020,01,08,19
13435,2020,01,08,15
13436,2020,01,08,18
13437,2020,01,08,24
13438,2020,01,08,0
13444,2020,01,08,0
13446,2020,01,08,0
13454,2020,01,08,0
13455,2020,01,08,0
13456,2020,01,08,0
13457,2020,01,08,0
